8941,ND,334,U.S. Senate,2022,Katrina Christiansen,DEM,59995,FALSE
8941,ND,334,U.S. Senate,2022,John Hoeven,REP,135474,TRUE
8947,SD,482,U.S. Senate,2022,John R. Thune,REP,242316,TRUE
8947,SD,482,U.S. Senate,2022,Tamara J. Lesnar,LIB,14697,FALSE
8947,SD,482,U.S. Senate,2022,Brian L. Bengs,DEM,91007,FALSE
8948,UT,535,U.S. Senate,2022,Michael Seguin,W,60,FALSE
8948,UT,535,U.S. Senate,2022,Laird F. Hamblin,W,152,FALSE
8948,UT,535,U.S. Senate,2022,Abraham Korb,W,37,FALSE
8948,UT,535,U.S. Senate,2022,Tommy Williams,IAP,12103,FALSE
8948,UT,535,U.S. Senate,2022,Mike Lee,REP,571974,TRUE
8948,UT,535,U.S. Senate,2022,James Arthur Hansen,LIB,31784,FALSE
8948,UT,535,U.S. Senate,2022,Evan McMullin,IND,459958,FALSE
8950,WA,565,U.S. Senate,2022,Tiffany Smiley,REP,1299322,FALSE
8950,WA,565,U.S. Senate,2022,Patty Murray,DEM,1741827,TRUE
8949,VT,553,U.S. Senate,2022,Peter Welch,DEM,196575,TRUE
8949,VT,553,U.S. Senate,2022,Kerry Patrick Raheb,IND,1532,FALSE
8949,VT,553,U.S. Senate,2022,Gerald Malloy,REP,80468,FALSE
8949,VT,553,U.S. Senate,2022,Cris Ericson,IND,1105,FALSE
8949,VT,553,U.S. Senate,2022,Dawn Marie Ellis,IND,2752,FALSE
8949,VT,553,U.S. Senate,2022,Stephen Duke,IND,1209,FALSE
8949,VT,553,U.S. Senate,2022,Natasha Diamondstone-Kohout,GMP,1574,FALSE
8949,VT,553,U.S. Senate,2022,Mark Coester,IND,1273,FALSE
8935,MD,257,U.S. Senate,2022,Andrew J. Wildman,W,89,FALSE
8935,MD,257,U.S. Senate,2022,Scottie Griffin,W,334,FALSE
8935,MD,257,U.S. Senate,2022,Chris Van Hollen,DEM,1316897,TRUE
8935,MD,257,U.S. Senate,2022,Chris Chaffee,REP,682293,FALSE
8932,KY,223,U.S. Senate,2022,Billy Ray Wilson,W,48,FALSE
8932,KY,223,U.S. Senate,2022,Charles Lee Thomason,W,145,FALSE
8932,KY,223,U.S. Senate,2022,Charles Booker,DEM,564311,FALSE
8932,KY,223,U.S. Senate,2022,Rand Paul,REP,913326,TRUE
8942,OH,426,U.S. Senate,2022,J.D. Vance,REP,2192114,TRUE
8942,OH,426,U.S. Senate,2022,LaShondra Tinsley,W,362,FALSE
8942,OH,426,U.S. Senate,2022,Tim Ryan,DEM,1939489,FALSE
8942,OH,426,U.S. Senate,2022,Shane Hoffman,W,403,FALSE
8942,OH,426,U.S. Senate,2022,Stephen Faris,W,194,FALSE
8942,OH,426,U.S. Senate,2022,Matthew R. Esh,W,78,FALSE
8942,OH,426,U.S. Senate,2022,John Cheng,W,702,FALSE
8944,OR,442,U.S. Senate,2022,Chris Henry,PRO,36883,FALSE
8944,OR,442,U.S. Senate,2022,Ron Wyden,DEM,1076424,TRUE
8944,OR,442,U.S. Senate,2022,Dan Pulju,PG,23454,FALSE
8944,OR,442,U.S. Senate,2022,Jo Rae Perkins,REP,788991,FALSE
8939,NY,405,U.S. Senate,2022,Diane Sare,OTH,26844,FALSE
8939,NY,405,U.S. Senate,2022,Charles E. Schumer,WFP,297739,TRUE
8939,NY,405,U.S. Senate,2022,Joe Pinion,CON,296652,FALSE
8939,NY,405,U.S. Senate,2022,Joe Pinion,REP,2204499,FALSE
8939,NY,405,U.S. Senate,2022,Charles E. Schumer,DEM,3022822,TRUE
8930,IA,168,U.S. Senate,2022,Michael Franken,DEM,533330,FALSE
8930,IA,168,U.S. Senate,2022,Chuck Grassley,REP,681501,TRUE
9480,CA,89,U.S. Senate,2022,Mark P. Meuser,REP,4212446,FALSE
9480,CA,89,U.S. Senate,2022,Alex Padilla,DEM,6559303,TRUE
8921,CA,89,U.S. Senate,2022,Mark P. Meuser,REP,4222025,FALSE
8921,CA,89,U.S. Senate,2022,Alex Padilla,DEM,6621616,TRUE
8945,PA,464,U.S. Senate,2022,Daniel Wassmer,OTH,26428,FALSE
8945,PA,464,U.S. Senate,2022,Richard L. Weiss,GRE,30434,FALSE
8945,PA,464,U.S. Senate,2022,Erik Gerhardt,LIB,72887,FALSE
8945,PA,464,U.S. Senate,2022,Mehmet Oz,REP,2487260,FALSE
8945,PA,464,U.S. Senate,2022,John Fetterman,DEM,2751012,TRUE
8923,CT,107,U.S. Senate,2022,Shabadjot Bharara,W,12,FALSE
8923,CT,107,U.S. Senate,2022,John Anderson,W,68,FALSE
8923,CT,107,U.S. Senate,2022,Richard Blumenthal,WFP,22689,TRUE
8923,CT,107,U.S. Senate,2022,Leora R. Levy,REP,535943,FALSE
8923,CT,107,U.S. Senate,2022,Richard Blumenthal,DEM,701175,TRUE
8929,IN,207,U.S. Senate,2022,Thomas Baer,W,2,FALSE
8929,IN,207,U.S. Senate,2022,Antonio Xavier Alvarez,W,3,FALSE
8929,IN,207,U.S. Senate,2022,David G. Storer,W,7,FALSE
8929,IN,207,U.S. Senate,2022,Phillip Beachy,W,7,FALSE
8929,IN,207,U.S. Senate,2022,Haneefah Khaaliq,W,148,FALSE
8929,IN,207,U.S. Senate,2022,Daniel Niederberger,W,1294,FALSE
8929,IN,207,U.S. Senate,2022,James Sceniak,LIB,63823,FALSE
8929,IN,207,U.S. Senate,2022,Thomas McDermott,DEM,704480,FALSE
8929,IN,207,U.S. Senate,2022,Todd Young,REP,1090390,TRUE
8918,AK,5,U.S. Senate,2022,Buzz A. Kelley,REP,8575,FALSE
8918,AK,5,U.S. Senate,2022,Patricia R. Chesbro,DEM,28233,FALSE
8918,AK,5,U.S. Senate,2022,Kelly C. Tshibaka,REP,117534,FALSE
8918,AK,5,U.S. Senate,2022,Lisa Murkowski,REP,136330,TRUE
8918,AK,5,U.S. Senate,2022,Kelly C. Tshibaka,REP,115310,FALSE
8918,AK,5,U.S. Senate,2022,Lisa Murkowski,REP,115759,TRUE
8918,AK,5,U.S. Senate,2022,Patricia R. Chesbro,DEM,29134,FALSE
8918,AK,5,U.S. Senate,2022,Kelly C. Tshibaka,REP,112101,FALSE
8918,AK,5,U.S. Senate,2022,Lisa Murkowski,REP,114118,TRUE
8936,MO,303,U.S. Senate,2022,Gina Bufe,W,5,FALSE
8936,MO,303,U.S. Senate,2022,Steve Price,W,9,FALSE
8936,MO,303,U.S. Senate,2022,Eric Schmitt,REP,1146966,TRUE
8936,MO,303,U.S. Senate,2022,Trudy Busch Valentine,DEM,872694,FALSE
8936,MO,303,U.S. Senate,2022,Jonathan Dine,LIB,34821,FALSE
8936,MO,303,U.S. Senate,2022,Paul Venable,CON,14608,FALSE
8936,MO,303,U.S. Senate,2022,Nathan Mooney,W,14,FALSE
8936,MO,303,U.S. Senate,2022,Theodis Brown,W,4,FALSE
8936,MO,303,U.S. Senate,2022,David Kirk,W,3,FALSE
8936,MO,303,U.S. Senate,2022,Martin Lindstedt,W,0,FALSE
8936,MO,303,U.S. Senate,2022,Rik Combs,W,6,FALSE
8925,GA,155,U.S. Senate,2022,Herschel Junior Walker,REP,1908442,FALSE
8925,GA,155,U.S. Senate,2022,Raphael Warnock,DEM,1946117,TRUE
8925,GA,155,U.S. Senate,2022,Chase Oliver,LIB,81365,FALSE
8920,AR,22,U.S. Senate,2022,Natalie James,DEM,280187,FALSE
8920,AR,22,U.S. Senate,2022,Kenneth Cates,LIB,28682,FALSE
8920,AR,22,U.S. Senate,2022,John Boozman,REP,592437,TRUE
8917,AL,15,U.S. Senate,2022,Will Boyd,DEM,436746,FALSE
8917,AL,15,U.S. Senate,2022,Katie Britt,REP,942154,TRUE
8917,AL,15,U.S. Senate,2022,John Sophocleus,LIB,32879,FALSE
7781,GA,155,U.S. Senate,2020,Kelly Loeffler,REP,2195841,FALSE
8737,GA,154,U.S. Senate,2020,David A. Perdue,REP,2214979,FALSE
8737,GA,154,U.S. Senate,2020,Jon Ossoff,DEM,2269923,TRUE
7781,GA,155,U.S. Senate,2020,Raphael Warnock,DEM,2289113,TRUE
6268,AZ,33,U.S. Senate,2020,Nicholas N. Glenn,W,152,FALSE
6268,AZ,33,U.S. Senate,2020,Matthew Haupt,W,37,FALSE
6268,AZ,33,U.S. Senate,2020,Benjamin Rodriguez,W,17,FALSE
6268,AZ,33,U.S. Senate,2020,Jim Stevens,W,23,FALSE
6268,AZ,33,U.S. Senate,2020,Buzz Stewart,W,22,FALSE
6268,AZ,33,U.S. Senate,2020,Joshua Rodriguez,W,69,FALSE
7780,GA,155,U.S. Senate,2020,Ed Tarver,DEM,26333,FALSE
7780,GA,155,U.S. Senate,2020,Raphael Warnock,DEM,1617035,TRUE
7780,GA,155,U.S. Senate,2020,John Fortuin,GRE,15293,FALSE
7780,GA,155,U.S. Senate,2020,Al Bartell,IND,14640,FALSE
7780,GA,155,U.S. Senate,2020,Allen Buckley,IND,17954,FALSE
7780,GA,155,U.S. Senate,2020,Michael Todd Greene,IND,13293,FALSE
7780,GA,155,U.S. Senate,2020,Valencia Stovall,IND,13318,FALSE
7780,GA,155,U.S. Senate,2020,Brian Richard Slowinski,LIB,35431,FALSE
7780,GA,155,U.S. Senate,2020,Derrick E. Grayson,REP,51592,FALSE
7780,GA,155,U.S. Senate,2020,Annette L. Davis Jackson,REP,44335,FALSE
7780,GA,155,U.S. Senate,2020,A. Wayne Johnson,REP,36176,FALSE
7780,GA,155,U.S. Senate,2020,Kelly Loeffler,REP,1273214,FALSE
7780,GA,155,U.S. Senate,2020,Kandiss Taylor,REP,40349,FALSE
7780,GA,155,U.S. Senate,2020,Richard Dien Winfield,DEM,28687,FALSE
7780,GA,155,U.S. Senate,2020,Rod Mack,W,7,FALSE
6268,AZ,33,U.S. Senate,2020,Frank Saenz,W,8,FALSE
6268,AZ,33,U.S. Senate,2020,Mark Kelly,DEM,1716467,TRUE
6268,AZ,33,U.S. Senate,2020,Martha McSally,REP,1637661,FALSE
6268,AZ,33,U.S. Senate,2020,Edward Davida,W,28,FALSE
6268,AZ,33,U.S. Senate,2020,John Schiess,W,92,FALSE
6268,AZ,33,U.S. Senate,2020,Debbie Simmons,W,98,FALSE
6268,AZ,33,U.S. Senate,2020,Patrick Thomas,W,29,FALSE
6268,AZ,33,U.S. Senate,2020,Mohammad Arif,W,68,FALSE
6268,AZ,33,U.S. Senate,2020,Adam Chilton,W,19,FALSE
6268,AZ,33,U.S. Senate,2020,Perry Kapadia,W,58,FALSE
6268,AZ,33,U.S. Senate,2020,Matthew Dorchester,W,379,FALSE
6268,AZ,33,U.S. Senate,2020,Christopher Beckett,W,69,FALSE
6268,AZ,33,U.S. Senate,2020,William Decker,W,21,FALSE
7780,GA,155,U.S. Senate,2020,Doug Collins,REP,980454,FALSE
7780,GA,155,U.S. Senate,2020,Deborah A. Jackson,DEM,324118,FALSE
6270,DE,111,U.S. Senate,2020,Lauren E. Witzke,REP,186054,FALSE
6270,DE,111,U.S. Senate,2020,Nadine M. Frost,LIB,5244,FALSE
6270,DE,111,U.S. Senate,2020,Christopher A. Coons,DEM,291804,TRUE
6270,DE,111,U.S. Senate,2020,Mark W. Turley,IDE,7833,FALSE
6272,IA,167,U.S. Senate,2020,Joni K. Ernst,REP,864997,TRUE
6272,IA,167,U.S. Senate,2020,Rick Stewart,LIB,36961,FALSE
6272,IA,167,U.S. Senate,2020,Suzanne Herzog,IND,13800,FALSE
6272,IA,167,U.S. Senate,2020,Theresa Greenfield,DEM,754859,FALSE
6298,WY,586,U.S. Senate,2020,Merav Ben-David,DEM,72766,FALSE
6298,WY,586,U.S. Senate,2020,Cynthia M. Lummis,REP,198100,TRUE
7780,GA,155,U.S. Senate,2020,Jamesia James,DEM,94406,FALSE
7780,GA,155,U.S. Senate,2020,Tamara Y. Johnson-Shealey,DEM,106767,FALSE
7780,GA,155,U.S. Senate,2020,Matt Lieberman,DEM,136021,FALSE
7780,GA,155,U.S. Senate,2020,Joy Felicia Slade,DEM,44945,FALSE
6285,NE,340,U.S. Senate,2020,Preston Love,W,58411,FALSE
6285,NE,340,U.S. Senate,2020,Ben Sasse,REP,583507,TRUE
6285,NE,340,U.S. Senate,2020,Gene Siadek,LIB,55115,FALSE
6285,NE,340,U.S. Senate,2020,Chris E. Janicek,DEM,227191,FALSE
6281,MN,291,U.S. Senate,2020,Oliver Steinberg,GLC,57174,FALSE
6281,MN,291,U.S. Senate,2020,Tina Smith,DEM,1566522,TRUE
6281,MN,291,U.S. Senate,2020,Kevin O'Connor,LMN,190154,FALSE
6281,MN,291,U.S. Senate,2020,Jason Lewis,REP,1398145,FALSE
6278,MA,246,U.S. Senate,2020,Shiva Ayyadurai,W,21134,FALSE
6278,MA,246,U.S. Senate,2020,Kevin J. O'Connor,REP,1177765,FALSE
6278,MA,246,U.S. Senate,2020,Edward J. Markey,DEM,2357809,TRUE
6290,OR,441,U.S. Senate,2020,Jeff Merkley,DEM,1321047,TRUE
6290,OR,441,U.S. Senate,2020,Jo Rae Perkins,REP,912814,FALSE
6290,OR,441,U.S. Senate,2020,Ibrahim Ali Taher,PG,42239,FALSE
6290,OR,441,U.S. Senate,2020,Gary Dye,LIB,42747,FALSE
6277,LA,232,U.S. Senate,2020,Xan John,OTH,2813,FALSE
6277,LA,232,U.S. Senate,2020,Peter Wenstrup,DEM,14454,FALSE
6277,LA,232,U.S. Senate,2020,Dustin Murphy,REP,38383,FALSE
6277,LA,232,U.S. Senate,2020,Bill Cassidy,REP,1228908,TRUE
6277,LA,232,U.S. Senate,2020,Melinda Mary Price,OTH,7680,FALSE
6277,LA,232,U.S. Senate,2020,Beryl A. Billiot,NPA,17362,FALSE
6277,LA,232,U.S. Senate,2020,Aaron C. Sigler,LIB,11321,FALSE
6277,LA,232,U.S. Senate,2020,"MV ""Vinny"" Mendoza",IND,7811,FALSE
6277,LA,232,U.S. Senate,2020,Antoine Pierce,DEM,55710,FALSE
6277,LA,232,U.S. Senate,2020,Adrian Perkins,DEM,394049,FALSE
6277,LA,232,U.S. Senate,2020,David Drew Knight,DEM,36962,FALSE
6277,LA,232,U.S. Senate,2020,Derrick Edwards,DEM,229814,FALSE
6277,LA,232,U.S. Senate,2020,Jamar Montgomery,NPA,5804,FALSE
6277,LA,232,U.S. Senate,2020,Reno Jean Daret,NPA,3954,FALSE
6277,LA,232,U.S. Senate,2020,John Paul Bourgeois,NPA,16518,FALSE
6287,NJ,361,U.S. Senate,2020,Cory A. Booker,DEM,2541178,TRUE
6287,NJ,361,U.S. Senate,2020,Daniel Burke,OTH,11632,FALSE
6287,NJ,361,U.S. Senate,2020,Veronica Fernandez,OTH,32290,FALSE
6287,NJ,361,U.S. Senate,2020,Rikin Mehta,REP,1817052,FALSE
6287,NJ,361,U.S. Senate,2020,Madelyn R. Hoffman,GRE,38288,FALSE
6296,VA,549,U.S. Senate,2020,Mark R. Warner,DEM,2466500,TRUE
6296,VA,549,U.S. Senate,2020,Daniel M. Gade,REP,1934199,FALSE
6291,RI,469,U.S. Senate,2020,Allen R. Waters,REP,164855,FALSE
6265,AK,4,U.S. Senate,2020,John Wayne Howe,AKI,16806,FALSE
6265,AK,4,U.S. Senate,2020,Al Gross,DEM,146068,FALSE
6265,AK,4,U.S. Senate,2020,Dan Sullivan,REP,191112,TRUE
6266,AL,14,U.S. Senate,2020,Gordon Douglas Jones,DEM,920478,FALSE
6266,AL,14,U.S. Senate,2020,Tommy Tuberville,REP,1392076,TRUE
6292,SC,477,U.S. Senate,2020,Bill Bledsoe,CON,32845,FALSE
6286,NH,344,U.S. Senate,2020,Jeanne Shaheen,DEM,450778,TRUE
6286,NH,344,U.S. Senate,2020,Justin F. O'Donnell,LIB,18421,FALSE
6286,NH,344,U.S. Senate,2020,Bryant Messner,REP,326229,FALSE
6292,SC,477,U.S. Senate,2020,Jaime Harrison,DEM,1110828,FALSE
6292,SC,477,U.S. Senate,2020,Lindsey Graham,REP,1369137,TRUE
6291,RI,469,U.S. Senate,2020,Jack Reed,DEM,328574,TRUE
6267,AR,21,U.S. Senate,2020,Tom Cotton,REP,793871,TRUE
6267,AR,21,U.S. Senate,2020,Ricky Dale Harrington Jr.,LIB,399390,FALSE
6269,CO,98,U.S. Senate,2020,Daniel Doyle,AVP,9820,FALSE
6269,CO,98,U.S. Senate,2020,Danny Skelly,UN,55,FALSE
6269,CO,98,U.S. Senate,2020,Michael Sanchez,UN,5,FALSE
6269,CO,98,U.S. Senate,2020,Stephen Dale Evans,UTY,8971,FALSE
6269,CO,98,U.S. Senate,2020,Raymon Anthony Doane,LIB,56262,FALSE
6269,CO,98,U.S. Senate,2020,Cory Gardner,REP,1429492,FALSE
6269,CO,98,U.S. Senate,2020,Bruce Edward Lohmiller,GRE,71,FALSE
6269,CO,98,U.S. Senate,2020,John Wright Hickenlooper,DEM,1731114,TRUE
6271,GA,154,U.S. Senate,2020,David A. Perdue,REP,2462617,TRUE
6271,GA,154,U.S. Senate,2020,Shane Hazel,LIB,115039,FALSE
6271,GA,154,U.S. Senate,2020,Jon Ossoff,DEM,2374519,FALSE
6273,ID,172,U.S. Senate,2020,Natalie M. Fleming,IND,25329,FALSE
6273,ID,172,U.S. Senate,2020,James E. Risch,REP,538446,TRUE
6273,ID,172,U.S. Senate,2020,Paulette E. Jordan,DEM,285864,FALSE
6273,ID,172,U.S. Senate,2020,Ray J. Writz,CON,10188,FALSE
6274,IL,194,U.S. Senate,2020,Albert A. Schaal,W,2,FALSE
6274,IL,194,U.S. Senate,2020,Lowell Martin Seida,W,6,FALSE
6274,IL,194,U.S. Senate,2020,Kevin Keely,W,10,FALSE
6274,IL,194,U.S. Senate,2020,Mark C. Curran,REP,2319870,FALSE
6274,IL,194,U.S. Senate,2020,WIllie Wilson,OTH,237699,FALSE
6274,IL,194,U.S. Senate,2020,Danny Malouf,LIB,75673,FALSE
6274,IL,194,U.S. Senate,2020,David F. Black,GRE,56711,FALSE
6274,IL,194,U.S. Senate,2020,Richard J. Durbin,DEM,3278930,TRUE
6275,KS,213,U.S. Senate,2020,Barbara Goolsbee Bollier,DEM,571530,FALSE
6275,KS,213,U.S. Senate,2020,Roger Marshall,REP,727962,TRUE
6275,KS,213,U.S. Senate,2020,Jason Buckley,LIB,68263,FALSE
6276,KY,222,U.S. Senate,2020,Demetra Jefferson Wysinger,W,1,FALSE
6276,KY,222,U.S. Senate,2020,Harold H. Fitzpatrick,W,1,FALSE
6276,KY,222,U.S. Senate,2020,Randall Lee Teegarden,W,9,FALSE
6276,KY,222,U.S. Senate,2020,Daniel Cobble,W,18,FALSE
6276,KY,222,U.S. Senate,2020,Paul John Frangedakis,W,70,FALSE
6276,KY,222,U.S. Senate,2020,Mitch McConnell,REP,1233315,TRUE
6276,KY,222,U.S. Senate,2020,Brad Barron,LIB,85386,FALSE
6276,KY,222,U.S. Senate,2020,Amy McGrath,DEM,816257,FALSE
6280,MI,280,U.S. Senate,2020,Leonard Paul Gadzinski,W,7,FALSE
6280,MI,280,U.S. Senate,2020,Robert William Carr,W,5,FALSE
6280,MI,280,U.S. Senate,2020,Valerie Willis,UST,50597,FALSE
6280,MI,280,U.S. Senate,2020,John James,REP,2642233,FALSE
6280,MI,280,U.S. Senate,2020,Douglas P. Dern,NLP,13093,FALSE
6280,MI,280,U.S. Senate,2020,Marcia Squier,GRE,39217,FALSE
6280,MI,280,U.S. Senate,2020,Gary C. Peters,DEM,2734568,TRUE
6282,MS,310,U.S. Senate,2020,Cindy Hyde-Smith,REP,709511,TRUE
6282,MS,310,U.S. Senate,2020,Jimmy Edwards,LIB,23152,FALSE
6282,MS,310,U.S. Senate,2020,Mike Espy,DEM,578691,FALSE
6283,MT,314,U.S. Senate,2020,Steve Daines,REP,333174,TRUE
6283,MT,314,U.S. Senate,2020,Steve Bullock,DEM,272463,FALSE
6288,NM,367,U.S. Senate,2020,Mark V. Ronchetti,REP,418483,FALSE
6288,NM,367,U.S. Senate,2020,Bob Walsh,LIB,24271,FALSE
6288,NM,367,U.S. Senate,2020,Ben Ray Luján,DEM,474483,TRUE
6284,NC,329,U.S. Senate,2020,Thomas Roland Tillis,REP,2665598,TRUE
6284,NC,329,U.S. Senate,2020,Shannon W. Bray,LIB,171571,FALSE
6284,NC,329,U.S. Senate,2020,Cal Cunningham,DEM,2569965,FALSE
6284,NC,329,U.S. Senate,2020,Kevin Eugene Hayes,CON,67818,FALSE
6289,OK,433,U.S. Senate,2020,James M. Inhofe,REP,979140,TRUE
6289,OK,433,U.S. Senate,2020,Robert Murphy,LIB,34435,FALSE
6289,OK,433,U.S. Senate,2020,A. D. Nesbit,IND,11371,FALSE
6289,OK,433,U.S. Senate,2020,Joan E. Farr,IND,21652,FALSE
6289,OK,433,U.S. Senate,2020,Abby Broyles,DEM,509763,FALSE
6293,SD,481,U.S. Senate,2020,M. Michael Rounds,REP,276232,TRUE
6293,SD,481,U.S. Senate,2020,Daniel P. Ahlers,DEM,143987,FALSE
6294,TN,494,U.S. Senate,2020,Al Green,W,0,FALSE
